Year,biomass_relative_to_msy,total_biomass,spawning_stock_biomass,total_catch,fishing_mortality,exploitation_rate,total_biomass_relative_to_msy,spawning_stock_relative_to_msy,fishing_mortality_relative_to_msy,catch_relative_to_msy
1987.0794979079496,10.316737400238663,8401611.123218885,3502960.9272459336,548667.888832359,0.8343450533895055,0.3476769280072214,7.527886946861345,8.934710777195727,3.972063415182594,3.980356945215687
1987.326359832636,10.601483537908653,8611655.153461155,3589935.948428338,575219.5215873879,0.9021172838942294,0.3539366677909271,7.79062688550583,9.182661660610172,4.114388683777638,4.081989987515132
1987.5732217573225,12.640281276695717,10241608.810789771,4268692.356182463,699511.705726897,1.1292218787891397,0.4180052807027951,9.35472832515992,10.95021900554841,4.944814714615656,4.857150035152694
1987.8200836820083,12.323722632885152,9959473.732462203,4150389.986698229,695388.2823988532,1.153478125675058,0.4036196132024903,9.18499155589592,10.67756988131314,4.85936700633079,4.725850276867639
1988.0669456066944,12.57110809943534,10128016.545578144,4227392.1245449865,720050.1681355888,1.23023348744757,0.4118369973070475,9.44706874305824,10.892196764762645,4.940587301156303,4.830556274637859
1988.3138075313807,9.70374767964516,7782928.333065836,3269447.695223403,557817.4722898753,0.9907249742788976,0.3265932446751557,7.376647530502519,8.405217361141112,3.685040853950715,3.7775052160866536
1988.560669456067,12.387647560948365,9890591.280937348,4181807.434978823,714678.0010889176,1.3175831858576053,0.4281001024916969,9.52538995612628,10.726668045471422,4.538865518314578,4.8849902233070335
1988.807531380753,12.828310797392772,10195523.409588467,4338997.054647693,742789.188242671,1.4195660705988102,0.4549860543000119,9.977382236661343,11.104807097494689,4.527812349085767,5.124147797729449
1989.0543933054396,10.031342095327409,7940892.501652073,3404680.978677241,587700.5549956881,1.1342423528838426,0.3670546239347788,7.857572265059893,8.68170481706023,3.4452101109102062,4.068658109653765
1989.3012552301252,12.149831220174544,9601758.210231503,4160007.025381256,740722.9828907752,1.3203751556193064,0.4674013563915442,9.440147106416791,10.516272085032975,4.230753397199853,5.047762219569828
1989.548117154812,10.530912025830554,8308160.875124544,3637623.3020436745,667444.1620464385,1.097479440082189,0.4251968542878617,8.114712505530441,9.115989279405785,3.717987760020712,4.480561532639244
1989.7949790794976,10.586829920775214,8337792.755452084,3689499.109229602,696916.7292327527,1.055406267980203,0.4479313804294854,8.088877595702781,9.16538432732538,3.789716261439259,4.611856927499458
1990.041841004184,11.214819436980632,8822900.500356449,3933867.242154823,762144.119732561,1.0756906648844589,0.4921668949199925,8.52043483872779,9.71075560885846,4.040442845767406,4.967824121821465
1990.2887029288704,12.854427422368635,10136364.185377551,4484918.644293406,878836.075969494,1.235621144721082,0.5600655509823316,9.856460121691685,11.136057068728269,4.4913235262187365,5.602021367954067
1990.5355648535565,9.718910068899168,7682041.410466656,3372337.536091914,668533.0501721074,0.9362797947726624,0.420318975705727,7.521987628881543,8.424008710503502,3.2877867951344717,4.1644211657153
1990.7824267782428,11.133886420308396,8821760.717673823,3841550.14294265,770625.0313301635,1.0750010914450248,0.4778468632065494,8.698768378984022,9.655511090205632,3.6400625184466016,4.687471762085457
